696786069,3.2,3.3,2.5,3.3,1
696786069,2.6,2.9,0.2,1.7,0
696786069,4.0,3.7,2.0,3.1,1
696786069,3.9,3.4,4.7,4.4,1
696786069,3.3,4.2,3.7,3.5,1
696786069,4.0,3.0,4.8,3.6,1
696786069,3.5,2.8,2.4,2.7,1
696786069,3.8,3.2,4.6,3.5,1
696786069,3.7,3.7,3.3,3.6,1
696786069,3.3,2.9,1.9,2.2,0
696786069,2.6,1.6,2.2,1.7,0
696786069,3.5,3.0,0.5,2.2,0
966890954,3.8,4.0,3.8,3.6,1
966890954,4.1,4.7,4.1,4.3,1
966890954,4.2,4.3,3.2,4.2,0
966890954,4.9,5.0,2.9,4.4,1
966890954,4.7,3.8,4.8,4.4,1
966890954,3.2,3.2,0.4,2.5,0
966890954,4.4,5.0,4.2,4.8,0
966890954,4.0,4.4,3.5,4.1,1
966890954,3.9,4.8,1.4,3.6,1
966890954,4.8,5.0,2.1,4.2,1
966890954,3.9,3.3,0.6,2.6,1
966890954,4.4,4.3,0.2,2.9,1
966890954,3.3,4.0,0.3,2.5,1
338502270,2.3,2.9,4.2,3.2,1
338502270,1.2,0.6,4.5,1.7,0
338502270,1.9,1.7,3.4,2.1,0
338502270,2.1,2.9,0.3,1.4,0
338502270,2.2,2.4,2.0,1.7,0
338502270,2.8,2.4,2.5,2.1,0
338502270,2.2,3.2,3.8,2.9,1
338502270,2.0,1.9,0.1,1.2,0
338502270,1.1,0.5,3.9,1.9,0
338502270,1.2,1.2,4.4,1.8,0
338502270,2.6,1.9,1.8,2.1,0
338502270,1.1,0.3,3.9,2.1,0
338502270,2.2,3.1,0.2,1.9,1
338502270,2.0,1.8,0.7,1.0,0
338502270,2.0,2.5,0.3,1.7,0
338502270,1.9,2.5,1.5,2.0,0
973798851,2.0,1.2,5.0,3.2,1
973798851,2.8,2.7,0.1,1.7,0
973798851,2.1,2.3,4.3,2.6,1
973798851,2.3,2.6,4.2,3.0,1
973798851,2.1,2.7,0.6,2.0,0
973798851,3.0,3.2,0.1,1.9,1
973798851,2.6,2.2,1.9,2.5,0
973798851,3.0,3.9,1.8,3.0,1
973798851,3.7,3.5,3.5,3.9,1
973798851,2.6,3.2,3.4,3.5,0
906422570,2.7,1.9,2.0,2.7,1
906422570,2.0,2.4,2.9,2.9,1
906422570,1.3,2.3,4.4,3.1,1
906422570,2.8,1.9,4.5,2.8,1
906422570,1.9,1.2,2.6,1.6,0
906422570,1.5,2.1,0.3,1.1,0
906422570,1.8,1.7,3.8,2.3,0
906422570,1.3,0.8,4.4,2.1,0
906422570,2.5,3.3,1.1,2.5,1
906422570,2.5,3.4,2.5,3.2,0
906422570,1.2,1.7,2.7,1.6,0
906422570,2.5,2.3,4.7,3.4,1
906422570,2.4,1.9,0.0,1.6,0
906422570,2.4,2.7,4.7,3.6,1
906422570,1.6,1.3,0.9,1.6,1
906422570,1.9,1.2,2.1,1.3,0
853419826,1.4,2.1,4.4,2.4,0
853419826,0.3,0.9,0.6,0.5,0
853419826,1.4,2.3,4.9,2.9,1
853419826,0.1,0.0,0.6,0.0,0
853419826,1.0,1.6,3.6,1.9,0
853419826,1.9,2.9,4.9,3.5,1
853419826,1.5,2.1,1.7,1.7,0
853419826,1.2,1.0,3.4,2.2,0
853419826,1.9,2.6,0.7,2.0,0
853419826,0.1,0.0,1.7,0.5,0
853419826,0.1,1.1,0.2,0.1,0
830727301,3.3,4.2,3.9,3.6,0
830727301,3.2,2.4,1.6,2.1,0
830727301,3.5,3.6,3.8,3.9,0
830727301,3.8,3.8,3.2,3.4,1
830727301,3.6,3.4,3.6,3.9,1
830727301,4.8,3.8,1.3,3.2,1
830727301,3.2,3.6,0.8,2.7,1
830727301,3.2,4.1,2.7,3.4,1
830727301,3.1,4.0,4.3,3.8,1
830727301,3.4,2.6,4.5,3.6,1
830727301,3.9,3.5,2.0,3.3,1
830727301,3.4,3.7,3.8,3.3,1
830727301,3.9,3.7,2.6,3.3,1
942894530,3.3,4.1,0.5,2.6,1
942894530,4.1,5.0,1.5,3.7,0
942894530,4.7,4.7,3.2,4.1,1
942894530,3.3,2.6,2.0,2.8,1
942894530,3.2,2.6,0.8,2.1,0
942894530,4.6,4.6,4.1,4.6,1
942894530,4.9,4.1,2.2,4.1,1
942894530,3.3,3.0,2.5,3.4,1
942894530,4.6,4.7,0.0,3.3,1
942894530,3.3,2.7,4.8,3.1,1
561776718,1.5,0.9,3.8,1.9,0
561776718,1.9,2.3,0.6,1.3,0
561776718,1.9,1.2,0.8,1.8,0
561776718,1.8,1.4,0.5,0.8,0
561776718,0.8,0.1,2.6,1.6,0
561776718,2.0,2.4,2.2,2.5,1
561776718,0.2,0.0,2.9,0.7,0
561776718,0.4,0.0,1.1,0.6,0
561776718,1.1,1.2,4.4,1.8,1
561776718,0.7,0.6,0.8,0.4,0
561776718,1.0,1.3,2.9,1.4,0
561776718,1.4,0.6,2.1,1.1,0
561776718,1.6,2.4,0.6,1.6,1
004724145,4.4,4.7,2.5,3.4,1
004724145,4.8,4.1,2.5,3.4,1
004724145,4.3,4.0,1.9,3.7,1
004724145,5.0,4.4,1.7,4.0,1
004724145,4.2,5.0,0.8,3.4,1
004724145,5.0,4.7,0.7,3.8,1
004724145,5.0,5.0,4.7,5.0,1
004724145,4.8,3.8,1.3,3.4,1
004724145,4.2,3.9,4.9,4.2,1
004724145,4.3,4.0,3.1,3.9,1
004724145,4.7,4.2,3.4,4.2,1
892638154,1.7,1.2,4.0,2.5,0
892638154,1.7,0.7,4.3,1.9,0
892638154,1.5,0.6,0.3,0.7,0
892638154,0.4,0.0,0.2,0.4,0
892638154,1.5,1.4,2.0,1.8,0
892638154,1.2,1.7,3.0,1.7,0
892638154,0.4,1.3,0.3,0.7,0
892638154,1.7,0.8,3.4,2.1,0
892638154,1.9,1.9,4.3,2.8,0
892638154,1.8,0.9,4.3,2.5,0
892638154,1.4,2.1,3.7,2.5,1
892638154,1.4,0.8,0.8,0.9,0
213647278,4.6,5.0,2.7,4.2,1
213647278,3.5,4.3,3.4,3.3,1
213647278,4.7,3.9,4.8,4.0,1
509084488,5.0,4.8,1.7,4.3,1
509084488,5.0,4.3,2.7,3.6,1
509084488,4.5,4.0,0.6,2.7,1
213647278,4.5,5.0,3.3,4.5,1
213647278,4.3,4.8,2.8,4.4,1
213647278,4.0,3.3,4.5,3.7,1
213647278,3.0,3.2,0.4,2.0,0
509084488,5.0,5.0,0.1,3.1,1
509084488,5.0,4.6,1.7,3.7,1
509084488,4.8,5.0,3.7,4.4,1
509084488,4.9,4.4,3.3,4.2,1
509084488,5.0,4.1,1.6,4.0,1
509084488,4.6,4.1,0.5,2.9,1
949404506,5.0,4.7,4.7,4.4,1
949404506,4.1,4.5,1.1,2.8,1
949404506,5.0,4.9,2.5,3.7,0
949404506,4.3,4.0,4.7,4.7,1
509084488,4.7,3.9,0.7,3.3,1
509084488,4.1,4.2,0.0,3.2,1
509084488,4.1,5.0,0.8,2.9,1
509084488,5.0,5.0,3.0,4.5,1
949404506,4.2,5.0,3.4,4.4,1
949404506,5.0,4.0,3.7,3.8,1
949404506,5.0,4.7,2.1,4.4,1
949404506,4.0,3.2,1.1,3.1,1
509084488,5.0,5.0,0.7,3.3,1
509084488,5.0,5.0,3.8,4.7,1
509084488,4.8,5.0,1.8,3.6,0
949404506,5.0,5.0,0.5,3.5,1
509084488,5.0,4.1,0.3,3.3,1
949404506,5.0,5.0,3.3,4.4,1
949404506,5.0,4.5,1.9,4.1,1
949404506,5.0,5.0,0.5,3.1,0
950516003,2.4,3.2,2.7,2.4,0
950516003,1.5,0.6,4.6,2.0,0
950516003,1.9,1.9,0.3,1.2,0
950516003,1.8,1.6,1.9,1.5,0
950516003,2.2,3.0,0.2,1.5,0
950516003,2.0,1.9,4.8,3.0,1
950516003,1.8,2.6,4.8,3.5,1
950516003,2.7,2.1,3.5,3.1,0
950516003,2.5,3.4,2.4,2.9,1
950516003,2.3,2.4,0.0,1.8,1
950516003,2.7,2.6,2.2,2.6,1
950516003,1.5,1.9,4.1,2.4,0
264437802,4.0,3.4,4.3,3.8,0
264437802,2.9,2.9,0.2,1.9,0
264437802,2.3,2.1,3.7,2.6,1
264437802,2.2,1.5,1.1,2.1,0
264437802,2.2,1.6,0.8,1.8,0
264437802,3.3,4.0,4.1,3.5,1
264437802,3.1,3.2,4.6,3.4,1
264437802,3.0,2.9,0.2,1.6,0
264437802,2.1,1.7,3.7,2.3,0
264437802,3.0,3.6,2.5,3.5,1
128385024,4.5,4.2,1.7,3.6,1
128385024,4.2,4.3,2.0,3.6,1
128385024,4.5,5.0,3.1,3.9,1
264437802,2.7,2.1,1.0,1.6,0
264437802,2.0,2.3,1.9,2.2,0
128385024,4.6,5.0,2.1,3.9,1
128385024,5.0,5.0,1.3,3.8,1
264437802,3.5,3.8,0.7,2.4,0
128385024,5.0,4.2,3.8,4.4,1
128385024,5.0,5.0,3.6,4.3,1
128385024,5.0,5.0,3.3,4.9,1
264437802,2.6,3.4,2.2,2.7,1
128385024,5.0,5.0,2.7,4.3,1
264437802,3.6,3.3,4.2,3.2,1
128385024,5.0,5.0,0.4,3.1,1
128385024,5.0,5.0,2.6,4.2,0
128385024,4.1,4.6,2.2,3.6,1
128385024,5.0,5.0,1.0,3.6,1
128385024,4.3,4.7,0.3,2.9,1
128385024,5.0,5.0,2.4,4.0,1
624250658,5.0,5.0,2.1,4.4,1
624250658,5.0,4.9,1.3,4.1,1
624250658,4.7,5.0,2.3,4.1,1
624250658,4.9,5.0,0.0,3.1,1
624250658,5.0,5.0,4.7,4.5,0
624250658,5.0,4.1,0.4,2.7,1
624250658,5.0,5.0,4.5,4.5,1
624250658,5.0,4.7,3.2,3.9,1
624250658,4.3,5.0,1.4,3.6,0
624250658,5.0,4.7,3.9,5.0,1
624250658,4.9,5.0,4.5,5.0,1
942709172,5.0,5.0,4.9,5.0,1
942709172,4.0,4.9,2.7,4.1,1
942709172,5.0,4.3,1.6,3.4,1
942709172,4.2,3.6,1.8,2.8,1
942709172,5.0,5.0,4.9,5.0,0
942709172,5.0,5.0,1.9,4.1,1
942709172,4.1,3.2,1.2,2.7,1
942709172,4.7,4.1,3.4,4.5,1
942709172,4.0,3.6,3.3,3.8,1
942709172,5.0,4.2,0.2,2.7,1
942709172,5.0,5.0,3.7,4.3,1
942709172,4.8,4.3,0.9,3.4,0
942709172,4.4,3.7,3.3,4.2,1
791422739,4.2,5.0,4.7,5.0,1
791422739,3.1,2.7,2.9,2.8,1
791422739,4.5,5.0,3.1,4.1,1
791422739,4.5,5.0,4.9,4.6,1
791422739,3.0,2.8,4.8,3.9,1
791422739,4.0,3.0,3.7,3.5,1
791422739,4.0,4.6,1.9,3.6,1
664809722,0.9,0.9,1.5,0.9,0
664809722,0.7,0.0,4.4,1.8,0
664809722,0.1,0.0,3.5,0.8,0
664809722,0.1,0.0,4.5,1.7,0
664809722,1.9,1.2,3.1,2.3,0
664809722,0.9,1.3,1.7,1.3,0
664809722,1.1,1.0,4.4,2.4,0
664809722,0.1,1.1,2.0,0.9,0
664809722,1.4,2.2,0.8,1.8,0
664809722,0.8,1.6,0.5,0.6,0
664809722,2.0,2.6,2.2,2.4,0
664809722,1.0,1.6,2.1,1.2,0
664809722,1.4,0.6,1.4,1.4,0
791422739,4.8,4.4,4.6,4.2,1
791422739,4.1,3.9,0.9,3.0,1
791422739,3.5,3.0,3.6,3.4,0
791422739,4.3,3.9,4.5,4.1,1
791422739,3.4,3.3,3.9,3.8,1
087206347,4.0,4.8,1.1,3.0,1
087206347,3.5,4.0,3.5,3.6,1
087206347,4.4,5.0,2.9,3.8,1
087206347,4.3,4.7,2.5,3.8,1
087206347,4.8,4.7,1.3,3.6,1
087206347,4.5,5.0,1.2,3.7,1
087206347,4.2,3.8,4.8,4.7,1
087206347,3.8,4.0,4.4,3.7,1
087206347,3.4,3.6,4.4,3.6,1
248411008,4.6,5.0,1.6,3.7,1
248411008,5.0,5.0,1.4,3.9,1
248411008,5.0,5.0,1.8,3.4,1
248411008,4.7,4.8,2.2,3.6,1
248411008,4.1,3.2,4.3,4.2,1
248411008,4.9,5.0,0.1,3.8,1
248411008,4.3,4.8,0.5,2.9,1
248411008,4.8,4.6,0.9,3.6,1
248411008,4.7,5.0,1.1,3.4,1
248411008,4.6,4.3,3.4,4.2,1
248411008,4.8,5.0,3.5,4.3,1
248411008,4.3,5.0,0.8,2.9,1
248411008,5.0,5.0,3.4,4.8,1
248411008,5.0,4.7,3.7,4.7,1
189987783,2.8,2.7,3.7,2.9,1
189987783,2.5,1.9,2.8,1.9,0
189987783,2.9,3.0,2.6,3.0,1
181005764,0.8,1.5,0.2,0.6,0
181005764,1.1,0.9,1.2,1.4,0
181005764,0.5,1.3,0.1,0.8,1
181005764,1.2,2.1,1.2,1.3,0
181005764,0.9,1.1,4.8,2.7,1
181005764,1.4,2.3,2.9,1.8,0
181005764,1.4,1.2,4.1,2.2,0
181005764,1.9,0.9,1.4,1.2,0
181005764,0.9,1.2,2.9,1.9,0
181005764,1.7,1.6,3.8,2.3,0
181005764,1.9,1.1,0.1,0.6,0
553547817,5.0,5.0,0.2,3.5,1
553547817,5.0,5.0,4.5,4.8,1
553547817,4.1,4.7,1.4,3.8,1
553547817,4.1,5.0,3.0,4.4,1
553547817,4.7,3.9,0.5,3.5,1
553547817,5.0,4.8,2.2,3.7,0
553547817,4.5,5.0,0.7,3.5,1
553547817,4.5,4.0,2.7,3.9,1
553547817,5.0,5.0,4.0,4.9,1
553547817,4.9,4.4,4.5,4.9,1
625121317,1.9,1.8,2.2,2.0,0
625121317,1.7,2.2,0.6,1.1,0
625121317,1.2,0.3,0.8,0.8,0
625121317,0.5,0.3,3.4,1.0,0
625121317,1.9,1.4,3.7,2.5,0
625121317,1.1,1.1,0.5,1.0,0
625121317,1.0,1.7,3.6,2.4,1
625121317,0.3,0.0,0.1,0.4,0
625121317,0.6,0.9,1.6,0.9,0
625121317,0.9,1.4,0.9,1.2,0
625121317,1.7,1.2,0.8,1.5,0
625121317,0.4,0.4,0.9,0.1,0
156480433,1.2,0.8,1.4,1.4,0
156480433,0.7,0.9,2.5,1.1,0
156480433,0.5,0.5,1.9,1.3,0
156480433,1.4,2.0,0.3,1.3,0
156480433,0.6,1.0,1.9,1.0,0
156480433,0.3,0.6,2.1,1.0,0
156480433,1.7,1.3,1.5,1.5,0
156480433,1.8,0.8,1.2,1.4,0
156480433,0.1,0.0,0.9,0.3,0
156480433,0.1,0.0,4.2,1.5,1
156480433,0.6,1.1,3.6,1.3,0
156480433,1.0,0.5,4.2,1.7,0
156480433,1.0,0.4,0.7,0.3,0
708960420,4.2,3.6,3.4,3.7,1
708960420,3.7,4.6,0.1,2.9,0
708960420,3.2,2.6,0.8,2.6,1
189987783,3.5,4.3,1.3,3.5,1
708960420,3.5,4.1,2.2,3.4,1
708960420,3.2,2.3,0.8,2.0,0
708960420,4.9,5.0,2.1,3.8,1
708960420,4.5,5.0,3.9,4.8,1
708960420,3.6,4.1,2.3,3.2,1
708960420,4.8,4.9,3.5,4.5,1
189987783,2.6,3.1,1.7,2.5,1
189987783,2.6,3.0,0.8,1.9,0
189987783,3.9,4.2,1.9,3.3,0
708960420,4.3,3.5,0.8,2.6,1
708960420,3.8,3.5,3.6,3.8,1
708960420,4.5,5.0,0.3,3.4,1
708960420,3.2,3.4,4.2,3.1,1
708960420,3.3,3.8,0.6,2.6,1
708960420,3.3,3.1,3.8,3.6,1
189987783,3.3,4.1,2.7,2.9,1
708960420,4.1,3.7,1.9,3.1,1
189987783,2.7,2.6,2.3,3.0,1
189987783,3.1,3.7,3.7,3.2,1
189987783,3.6,2.9,4.8,3.8,1
189987783,3.2,3.9,2.6,3.1,1
189987783,2.7,2.7,2.9,2.8,1
189987783,2.2,3.2,1.3,1.8,0
189987783,2.3,1.8,2.0,1.7,0
189987783,3.5,3.4,1.0,2.9,1
189987783,2.7,1.9,0.7,1.3,0
355110613,4.6,5.0,4.1,4.1,0
355110613,5.0,4.8,2.3,4.3,1
355110613,4.6,4.2,4.1,4.5,1
355110613,5.0,4.7,3.1,3.8,1
355110613,4.3,4.6,0.3,3.4,1
355110613,4.5,3.6,0.4,2.5,0
355110613,5.0,5.0,2.1,3.9,1
355110613,5.0,4.8,4.8,5.0,1
355110613,5.0,5.0,0.9,3.9,1
355110613,5.0,5.0,4.5,4.4,1
643363599,5.0,4.3,2.3,4.3,1
643363599,5.0,4.5,1.4,3.8,1
643363599,4.1,4.1,0.3,3.0,1
643363599,5.0,4.6,2.7,4.6,1
643363599,4.3,4.1,2.8,3.9,1
643363599,4.3,3.4,0.1,2.7,1
643363599,5.0,5.0,4.4,5.0,1
975917935,1.2,0.8,3.6,2.3,0
975917935,2.2,1.8,0.1,1.7,0
643363599,5.0,4.4,3.7,4.4,1
975917935,2.7,2.0,0.4,1.6,0
643363599,5.0,4.5,2.1,4.0,1
643363599,4.1,4.3,0.4,3.3,1
975917935,1.1,0.5,2.1,1.5,0
643363599,5.0,4.9,3.5,4.4,1
643363599,4.8,4.5,2.8,4.4,1
975917935,1.4,0.7,4.4,1.9,0
643363599,4.2,4.7,2.1,3.3,1
643363599,4.4,5.0,2.4,4.4,1
975917935,1.6,2.1,4.8,2.7,1
975917935,1.3,2.0,4.6,3.0,1
415144962,5.0,4.4,1.6,3.6,1
415144962,4.8,4.8,3.3,4.2,1
415144962,4.5,3.6,4.9,4.6,1
415144962,4.7,4.5,1.2,3.7,1
415144962,5.0,4.3,1.5,3.4,1
415144962,5.0,5.0,3.4,4.8,1
415144962,4.9,5.0,2.6,4.6,1
415144962,4.6,5.0,4.9,4.6,1
415144962,5.0,5.0,2.3,4.1,0
415144962,5.0,4.2,1.6,3.7,1
415144962,4.4,4.2,1.6,3.2,0
415144962,5.0,4.6,1.8,3.7,0
911359677,3.0,2.1,1.2,1.9,0
911359677,3.3,4.2,2.8,2.9,1
911359677,3.6,3.0,2.2,2.9,1
911359677,2.3,3.1,1.6,2.2,0
911359677,2.7,3.4,0.9,2.7,1
911359677,2.4,3.2,2.9,3.2,1
911359677,2.1,1.2,0.6,1.6,0
911359677,3.0,3.3,1.3,2.1,0
911359677,2.2,3.0,0.4,1.6,0
911359677,2.5,1.5,4.8,2.5,0
736300999,3.9,3.5,4.1,3.5,1
736300999,3.9,3.1,0.5,2.9,1
911359677,3.3,3.9,0.8,2.4,0
911359677,3.5,2.7,1.4,2.3,0
911359677,3.1,3.8,4.1,3.5,1
911359677,3.5,2.9,3.3,2.8,1
736300999,3.9,3.7,1.2,2.7,1
736300999,3.6,4.3,2.6,3.7,0
736300999,4.0,5.0,4.9,4.2,1
736300999,3.3,3.8,4.4,4.1,1
736300999,4.6,5.0,4.9,5.0,0
736300999,3.7,4.6,2.8,3.3,1
736300999,4.0,4.8,2.8,4.0,0
736300999,4.8,5.0,0.8,3.1,1
736300999,4.3,4.8,1.8,3.5,1
736300999,4.7,5.0,4.7,5.0,1
736300999,5.0,4.9,3.5,4.8,1
736300999,4.9,4.9,3.9,4.4,1
736300999,3.9,3.4,3.7,4.1,1
247524911,0.4,0.0,2.4,1.1,0
247524911,0.0,0.8,4.3,1.4,0
247524911,0.4,0.1,0.6,0.0,0
247524911,0.8,0.2,4.8,2.2,1
247524911,0.0,0.0,2.4,0.8,0
247524911,0.6,0.1,1.3,0.8,0
247524911,0.2,0.5,4.0,1.2,0
247524911,0.8,0.3,1.2,0.3,0
247524911,1.2,0.5,0.2,0.5,0
247524911,1.6,1.9,0.3,1.4,0
247524911,0.1,0.3,2.0,0.4,0
247524911,0.7,0.0,2.0,1.2,0
247524911,1.8,1.9,4.0,2.2,0
095392972,3.1,3.8,0.6,2.1,0
095392972,4.6,4.4,0.2,2.7,1
095392972,3.1,2.6,2.4,3.2,1
095392972,3.3,3.2,0.3,2.5,1
095392972,3.4,2.5,4.1,3.3,1
095392972,4.0,4.6,4.0,3.8,1
095392972,4.1,4.5,0.4,2.6,1
095392972,3.8,4.0,2.4,3.1,1
095392972,3.0,2.6,0.6,2.6,1
095392972,4.6,4.5,1.8,3.7,0
095392972,4.3,4.0,2.5,3.2,1
095392972,4.5,4.1,3.4,3.6,1
095392972,3.1,2.9,4.6,3.2,0
095392972,3.2,2.2,0.7,2.5,1
135221370,0.7,0.0,2.6,1.6,0
135221370,0.8,1.2,3.2,2.2,0
135221370,1.8,1.4,0.6,0.9,0
135221370,1.7,1.9,1.1,1.2,0
135221370,1.0,0.9,4.7,1.8,0
064958474,3.4,4.2,4.1,3.5,1
064958474,3.2,2.5,2.3,2.2,0
064958474,4.6,4.7,0.1,2.9,0
135221370,1.1,1.6,2.1,1.6,1
135221370,0.8,0.5,2.0,0.7,0
135221370,1.3,1.7,0.9,1.5,0
135221370,1.2,1.7,1.9,1.2,0
064958474,3.1,3.2,0.2,1.8,0
135221370,0.2,0.7,1.1,0.8,0
064958474,4.4,3.7,1.0,3.3,1
135221370,0.9,0.1,1.7,1.3,0
064958474,3.3,2.7,3.1,3.5,1
064958474,3.6,2.9,0.4,2.7,1
135221370,1.2,1.2,1.6,0.9,0
135221370,0.4,1.2,0.9,0.7,0
064958474,3.8,4.8,2.0,3.4,1
064958474,4.8,5.0,3.6,4.2,1
931761670,3.6,4.3,1.2,3.3,1
064958474,3.1,2.1,0.9,2.3,1
931761670,3.5,3.1,0.6,2.6,1
064958474,4.0,4.2,1.0,3.0,1
931761670,4.0,3.1,0.8,2.8,1
064958474,3.5,4.3,3.9,4.1,1
931761670,4.2,3.9,2.9,4.1,1
931761670,4.2,5.0,3.5,4.4,1
064958474,4.6,4.2,2.9,3.5,1
019526184,5.0,5.0,4.5,4.4,1
019526184,4.9,4.3,1.0,3.4,0
019526184,5.0,4.7,0.1,3.6,1
019526184,4.1,3.3,1.5,2.6,1
019526184,5.0,5.0,3.6,4.2,1
019526184,4.4,5.0,2.2,3.5,0
019526184,4.5,4.2,4.0,4.4,1
019526184,5.0,5.0,4.8,5.0,1
019526184,4.5,5.0,1.0,3.3,1
019526184,5.0,4.5,3.9,4.8,1
019526184,4.3,4.2,1.4,3.5,1
019526184,4.2,4.2,0.9,3.3,1
019526184,5.0,5.0,1.6,4.1,1
019526184,5.0,5.0,2.8,4.2,1
679458931,4.4,4.1,0.9,3.5,1
679458931,4.1,3.9,3.3,3.8,0
679458931,4.3,3.7,1.4,3.5,1
679458931,3.0,2.5,4.9,3.4,1
679458931,4.6,5.0,0.3,3.1,1
679458931,3.2,3.5,0.9,2.7,1
679458931,4.5,5.0,0.3,3.1,1
679458931,4.1,3.8,0.5,2.8,1
679458931,3.7,4.1,1.0,2.6,1
679458931,4.5,4.1,4.8,4.2,1
679458931,3.6,3.2,3.8,3.5,1
679458931,3.3,3.6,0.0,2.6,1
345449788,4.6,5.0,2.8,3.9,0
345449788,4.6,3.6,1.0,3.6,1
345449788,4.8,5.0,4.1,4.5,0
345449788,4.2,4.9,1.0,3.3,0
345449788,3.2,3.4,2.3,3.1,1
345449788,4.2,5.0,0.4,3.3,1
345449788,4.4,5.0,1.5,3.4,1
345449788,3.2,2.5,2.7,2.6,1
345449788,3.4,2.6,2.4,3.1,1
345449788,3.4,3.0,1.5,2.8,1
345449788,5.0,4.6,3.0,4.0,1
345449788,4.8,5.0,3.6,4.1,1
345449788,4.2,4.0,4.1,3.8,1
552953123,3.2,3.9,0.8,2.5,1
552953123,4.0,3.5,0.8,2.8,1
552953123,4.1,3.1,2.8,3.4,1
552953123,4.4,3.9,2.0,3.8,1
552953123,3.2,3.1,2.3,3.1,1
552953123,4.2,3.7,2.0,3.2,1
552953123,3.8,3.9,2.8,3.1,0
552953123,3.9,3.2,1.2,2.3,0
552953123,3.6,4.1,0.8,3.3,1
552953123,3.9,4.5,1.8,3.9,1
552953123,4.5,4.9,2.6,3.8,1
552953123,3.0,3.2,4.6,3.5,1
552953123,3.3,2.6,0.2,2.1,0
248101471,5.0,4.3,1.0,3.9,1
248101471,4.5,3.6,1.4,3.5,1
248101471,4.9,5.0,0.2,3.2,1
248101471,4.1,4.4,1.2,3.5,1
248101471,5.0,5.0,0.2,3.3,1
248101471,5.0,5.0,2.9,4.1,1
248101471,5.0,4.9,4.0,4.7,1
248101471,5.0,5.0,1.6,3.4,1
248101471,4.8,4.7,1.3,3.3,1
248101471,5.0,5.0,4.1,4.8,1
248101471,5.0,4.7,4.0,4.9,1
919669553,1.4,1.4,2.4,1.4,0
